instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
6,0.021,2,32,0.02851873,0.07525927,0.43634781,True,"[2.5419724445616487, 2.7617766035646296, 1.3316835099517432, 1.9448878845441349]"
6,0.021,2,33,0.09084561,0.0553157,0.34641892,True,"[0.255158252728861, -0.1619071521933395, -0.7144669929634636, 2.371246906897191]"
6,0.021,2,34,0.06816507,0.08225491,0.46903686,True,"[2.616074610383898, 2.7856084406571755, 1.6030330712679286, 2.4299269271283612]"
6,0.021,2,35,0.05805611,0.05936655,0.34954893,True,"[1.969273719837671, 0.8088279323724802, 1.6396947935664543, -0.4256476900530948]"
6,0.021,2,36,0.09843555,0.05146748,0.3200044,True,"[2.8822353559829996, 3.0006312662554198, 0.8331067139857931, 1.2954706211173923]"
6,0.021,2,37,0.09078174,0.0551702,0.34592627,True,"[3.3985431279266867, 2.9844622838351467, -0.718662232862252, 2.3746623837003256]"
6,0.021,2,38,0.04892765,0.06283377,0.36903948,True,"[2.7541018565131106, 2.9551726490128334, 0.8600926693216022, 2.3574268153031475]"
6,0.021,2,39,0.0291088,0.07349772,0.42634922,True,"[2.5350845913954183, 2.7596921715357077, 1.2755661886635512, 1.8870113477335428]"
6,0.021,2,40,0.08281783,0.05477897,0.33377835,True,"[2.8393900934551355, 2.98742498157373, 0.8468418105960194, 1.6179610722050513]"
6,0.03,2,1,0.1487716,0.06954143,0.43745867,True,"[2.810178155890817, 2.968389971120978, 0.7968481707644375, 2.413308277772783]"
6,0.03,2,2,0.19313895,0.06274161,0.39680113,True,"[0.5413248307901131, 2.268969473281985, 1.1214059505052207, -0.23687319097475146]"
6,0.03,2,3,0.23761351,0.05362749,0.34603811,True,"[1.2737904738422694, 1.473366776790842, 0.7902421069516313, 1.847738692788512]"
6,0.03,2,4,0.11959877,0.07744409,0.48765138,True,"[2.568050720433708, 2.764718141201502, 1.0439038004638317, 1.4592246513813063]"
6,0.03,2,5,0.11715214,0.07515449,0.47437251,True,"[2.5558976027658056, 2.7600864921696897, 0.9971446005093644, 1.3926963750599373]"
6,0.03,2,6,0.14151959,0.06853925,0.4249057,True,"[2.788858706861902, 2.962867246735634, 0.7210057523805042, 2.012800006914454]"
6,0.03,2,7,0.11718246,0.07478794,0.47224662,True,"[2.5532938577148254, 2.7593524139761705, 0.9878591345984157, 1.3836805803472745]"
6,0.03,2,8,0.11714969,0.07510215,0.47407444,True,"[2.5555226634326664, 2.759967114787605, 0.9958746560973073, 1.3913697960165725]"
6,0.03,2,9,0.37378899,0.03240401,0.21888098,True,"[3.3854223332362614, 1.4034429224434593, -1.1271513923736511, 5.000457960756045]"
6,0.03,2,10,0.34237375,0.0409754,0.28426723,True,"[1.3054817526747344, 2.9803716739932313, 0.935288711654822, 3.3648986337046836]"
6,0.03,2,11,0.14458367,0.06961276,0.43549399,True,"[2.804269584028174, 2.965699818017073, 0.7719848214795807, 2.281979829203897]"
6,0.03,2,12,0.14326879,0.06727007,0.41639337,True,"[-0.3616660494487336, -0.17970689496231929, 0.681666177995943, 1.8874891333051154]"
6,0.03,2,13,0.14297746,0.06957131,0.43383057,True,"[2.800199723338195, 2.9646878250905018, 0.7628519357600628, 2.2104921299592655]"
6,0.03,2,14,0.50639913,0.02059401,0.18477801,True,"[1.6871191253790858, 1.9834842369142245, 2.517191936955538, 2.0276201558198]"
6,0.03,2,15,0.14620533,0.06999093,0.43766549,True,"[2.8063097923037255, 2.960830499103219, 0.7815440055074606, 2.3339168053820964]"
6,0.03,2,16,0.33628865,0.0411847,0.28611652,True,"[1.3098282071534206, -0.15297008786861602, 0.960138077367926, 3.3069615724255117]"
6,0.03,2,17,0.14444606,0.06708528,0.41399861,True,"[2.7733058877432106, 2.9570053767770936, 0.669871550895053, 1.8447808815721267]"
6,0.03,2,18,0.11724715,0.07557413,0.47674006,True,"[2.5583728692740295, 2.7612264994987608, 1.0056040110719806, 1.4040932985044996]"
6,0.03,2,19,0.2281325,0.05336895,0.34783292,True,"[1.2912195914552902, 1.4560842037935975, 0.920050627458766, 2.792506605085845]"
6,0.03,2,20,0.23778247,0.05357786,0.34597679,True,"[1.2766931346923103, 1.473405609845746, 0.7856833060470116, 1.8427413570386582]"
6,0.03,2,21,0.14143362,0.06876844,0.42663395,True,"[2.790977209441979, 2.963050022698631, 0.7284722573508843, 2.043374417204494]"
6,0.03,2,22,0.22926193,0.05470801,0.35367278,True,"[1.2792166460988388, 1.4638879089020618, 0.8607083590613109, 2.272574308669653]"
6,0.03,2,23,0.1176613,0.07385847,0.46667224,True,"[2.547681485021334, 2.758797786864612, 0.9668329840890502, 1.3617591232012705]"
6,0.03,2,24,0.20489906,0.05694593,0.3660836,True,"[-0.2409050410158865, 0.15375947463096956, 0.5688831676384745, -1.8402360111489253]"
6,0.03,2,25,0.14471632,0.06691854,0.4132526,True,"[2.772889670210144, 2.957084773420907, 0.6625909385195595, 1.8377772245832642]"
6,0.03,2,26,0.12367185,0.07874577,0.49485897,True,"[2.5806832606521266, 2.7623354131212907, 1.076043006835156, 1.5007013721737075]"
6,0.03,2,27,0.14474562,0.06971093,0.43594512,True,"[2.807481745682161, 2.965409917805953, 0.7847673634131991, 2.2879101016468475]"
6,0.03,2,28,0.11759334,0.07600993,0.47919128,True,"[2.562048469814521, 2.7632888816555647, 1.0199709138993298, 1.4154117982538348]"
6,0.03,2,29,0.27097547,0.0479736,0.31273211,True,"[1.3261453478660925, 1.4919446074820122, 0.782177235452604, 0.7521278202586009]"
6,0.03,2,30,0.17925876,0.06707859,0.43058265,True,"[2.825940714765302, 2.969159634091255, 0.882349182219353, 2.945999030138449]"
6,0.03,2,31,0.14548302,0.06639472,0.41042583,True,"[2.7750600246098687, -0.18044022767805215, 0.6643973274774977, 1.80914078262473]"
6,0.03,2,32,0.14417333,0.06973752,0.43553709,True,"[2.8068630480966497, 2.96457751078939, 0.783129606015926, 2.2634448202736905]"
6,0.03,2,33,0.23871328,0.05044114,0.330333,True,"[1.2936307137121974, 1.4590412308669367, 0.9326046924255516, 3.2877910815758353]"
6,0.03,2,34,0.27329656,0.0445251,0.29289822,True,"[1.2393534782231868, 2.9654097031464466, 0.6407373426929666, 1.8540746207825745]"
6,0.03,2,35,0.16393862,0.06257869,0.39092346,True,"[1.8912031525736706, 0.8991041019040132, 1.2701946973898603, -0.3315856651894377]"
6,0.03,2,36,0.14465704,0.06669973,0.41247453,True,"[2.774769716917566, 2.9612050569215036, 0.6669989117656245, 1.8363478383775025]"
6,0.03,2,37,0.14144009,0.06872947,0.42633461,True,"[2.7907483592625972, 2.962900036774635, 0.7269633729960739, 2.0377438164268087]"
6,0.03,2,38,0.24143378,0.04964701,0.32597494,True,"[1.297839670879138, 1.4585899357528982, 0.9299594782995894, 3.3717800350636478]"
6,0.03,2,39,0.11736991,0.07579711,0.47777886,True,"[2.5608155144077336, 2.76205977611475, 1.0103265245515827, 1.410437242006162]"
6,0.03,2,40,0.22762758,0.05699263,0.36531445,True,"[2.2602962355320106, 1.2138579782151735, -0.850993373322126, 0.286739489785225]"
6,0.06,2,1,0.58358679,0.05285794,0.35502169,True,"[1.2909931751446888, 1.4350199655147187, 0.46643622594088024, 1.4796390103018975]"
6,0.06,2,2,0.44686123,0.07125844,0.4686701,True,"[2.8232799290295127, 2.9614824653898046, 0.4166514284602836, 1.1900640311789632]"
6,0.06,2,3,0.50239056,0.05176614,0.41048335,True,"[1.627534842164697, 1.132488767062694, 1.006054471757457, -0.5961559699955775]"
6,0.06,2,4,0.74004458,0.04724863,0.31970912,True,"[2.8601503319708343, 3.0642292380242084, 0.47599883718185715, 3.312657257883009]"
6,0.06,2,5,0.56418445,0.04648152,0.37730057,True,"[1.608020916875636, 2.760055221197953, 4.1782724108449525, 2.646238096619535]"
6,0.06,2,6,0.85727362,0.01442103,0.27850745,True,"[3.336231380182211, 2.3235162607198663, 1.4069901891820495, 1.3880948280748415]"
6,0.06,2,7,0.68512675,0.07533645,0.47742898,True,"[1.832834507755399, 2.5486156190951403, 1.4346673508488224, 1.6270242592793398]"
6,0.06,2,8,0.59595135,0.05944166,0.39313507,True,"[0.9915155382841047, 1.2098498008087144, 0.6482909666312713, 0.7869650340529476]"
6,0.06,2,9,0.56198058,0.04604236,0.38011951,True,"[1.6122420452729675, 2.751913414578108, 4.18845416379095, 2.6415276183913843]"
6,0.06,2,10,0.63782639,0.04640392,0.3462544,True,"[1.6621181978324004, -0.3298796610145604, 3.871210366541481, 2.890808426088108]"
6,0.06,2,11,0.55556793,0.04325578,0.36789472,True,"[1.5173122045732677, 2.717920694762496, -0.6228643543376277, 0.8491389488479054]"
6,0.06,2,12,0.65473071,0.04748503,0.30941909,True,"[1.2813083214555285, 2.9621390958784706, 0.43407090279710175, 1.2490625819567034]"
6,0.06,2,13,0.73032781,0.04661432,0.3137478,True,"[2.8555942673400923, 3.041860699518471, 0.47365077721253607, 3.532064883033208]"
6,0.06,2,14,0.85211959,0.06371594,0.38687164,True,"[1.7201562156774943, 3.846249648361701, 1.8642446471124923, 1.137116176875695]"
6,0.06,2,15,0.40342566,0.0168795,0.49248465,True,"[1.5881378759654714, 2.562890037336108, 4.71954602944809, 2.271288385054671]"
6,0.06,2,16,0.6445412,0.04065601,0.33900649,True,"[1.3591192042320392, 3.4834826114752815, 3.4116355052253104, 4.159936375450907]"
6,0.06,2,17,0.44355135,0.07078963,0.46318978,True,"[2.8126418123283514, 2.959596553210411, 0.40100262374281037, 1.105015742002743]"
6,0.06,2,18,0.8579483,0.01556508,0.28585472,True,"[3.3395136255924225, 2.346950942039284, 1.3968745783532013, 1.4242706073359799]"
6,0.06,2,19,0.19849224,0.00033137,0.65129179,True,"[1.5681167069563486, 2.365585286864885, 5.121057151196655, 2.0275930335375087]"
6,0.06,2,20,0.8914826,0.03098631,0.19052363,True,"[1.319902009880842, 0.18557417237267212, 0.4791201647193194, 2.848249939055699]"
6,0.06,2,21,0.44622088,0.06973622,0.45533328,True,"[2.802628123515318, 2.960969406097463, 0.3822500868489566, 1.0367696461466565]"
6,0.06,2,22,0.19576025,0.00044878,0.65251724,True,"[1.567053043222988, 0.8013806398176528, 2.0142004342275954, 5.13612062110581]"
6,0.06,2,23,0.44404404,0.07053282,0.46074627,True,"[2.8082844818648587, 2.958935598708927, 0.3960212810286471, 1.0771278202951662]"
6,0.06,2,24,0.75949768,0.0410057,0.30833635,True,"[1.3837950591872876, 1.288570211805211, 3.324490740231049, 3.4293463674110236]"
6,0.06,2,25,0.58098564,0.05437844,0.36143366,True,"[1.2842906894239638, 1.4383869192489662, 0.4496492854418383, 1.3052409758616759]"
6,0.06,2,26,0.80670961,0.0151769,0.29053713,True,"[1.892088713097249, 2.704495279815854, 1.8087318022661754, 3.141312308621452]"
6,0.06,2,27,0.44355392,0.07077353,0.46309424,True,"[2.8127386217877697, 2.9595845709667468, 0.4006789034257097, 1.1044911980280394]"
6,0.06,2,28,0.70798739,0.04340277,0.32738489,True,"[1.4098683403579364, 1.2743112846643578, 3.204865848401511, 3.6096335948734386]"
6,0.06,2,29,0.65472525,0.04748105,0.30933755,True,"[1.280894061456869, -0.17954520722851705, 0.4326780207802089, 1.2449327486752422]"
6,0.06,2,30,0.71676448,0.04914955,0.32570868,True,"[1.2824172788576005, 1.690021189622682, 0.4779892844474999, 3.0265079083258786]"
6,0.06,2,31,0.71596374,0.0493196,0.32596478,True,"[1.2808663706349712, 1.6970138555142298, 0.4783661863451809, 3.0620414069605126]"
6,0.06,2,32,0.44394138,0.07105424,0.46563382,True,"[2.8176833003238833, 2.959457400556775, 0.4081091329526426, 1.1356513812709155]"
6,0.06,2,33,0.43459489,0.02299154,0.46419067,True,"[1.5847201125228911, 2.597432421737492, 4.645435130200761, 2.3134205094848004]"
6,0.06,2,34,0.65937348,0.04305269,0.33735116,True,"[1.857049472714666, 2.835480158227038, 3.441166920495917, 3.2913124530753826]"
6,0.06,2,35,0.62010384,0.05017221,0.36229365,True,"[1.4978651923614912, 1.2430951595387187, 2.8957491672879176, 3.8916636243060627]"
6,0.06,2,36,0.44356855,0.07075295,0.46288493,True,"[2.8120861709043576, 2.959483029302044, 0.39983333854656417, 1.1017817348327765]"
6,0.06,2,37,0.85325639,0.06370095,0.38611659,True,"[1.720625500824433, 0.6958749345991567, 1.901001469829745, 1.104486841446301]"
6,0.06,2,38,0.60225983,0.05052579,0.34255736,True,"[1.2930251479705923, 1.4369492629821414, 0.4720169617835327, 1.6546293987233236]"
6,0.06,2,39,1.06163759,0.02330177,0.20945084,True,"[1.7139589180796617, 1.9556172542123866, 1.3382174988395972, 0.9914419007378109]"
6,0.06,2,40,0.4436231,0.07088508,0.46425334,True,"[2.8154033910856295, 2.960163893024351, 0.40436419578634325, 1.1196948094271155]"
6,0.1,2,1,0.07325764,0.00021643,0.84706586,True,"[1.5707960218661559, 3.926972668884988, 1.1264601459231673, 3.1693607411384064]"
6,0.1,2,2,0.0895444,4.093e-05,0.83701312,True,"[1.5698129500312756, 3.918115697318693, 1.176732437278046, 3.1200198059789392]"
6,0.1,2,3,0.07340766,0.00019888,0.84681793,True,"[1.5703271331340467, 2.3576554825097467, 3.1655922764079247, 1.1303739680388354]"
6,0.1,2,4,0.07325687,0.00021711,0.84707308,True,"[1.5708571324593017, 2.3562309067696967, 3.1695338485761706, 1.126343644859123]"
6,0.1,2,5,0.63885294,0.01892701,0.55654356,True,"[1.5601110194583294, 4.107831213381024, 1.3999396983070305, 2.7934489844759343]"
6,0.1,2,6,1.4535744,0.00130904,0.28949077,True,"[0.9863570961363692, 3.9436576468124747, 2.078259745050641, 3.221380298611319]"
6,0.1,2,7,0.07349548,0.00019304,0.84671531,True,"[4.712016991279742, 3.925694432032051, 1.1321116827639721, 3.1645810439425546]"
6,0.1,2,8,0.68892982,0.02918573,0.50591782,True,"[1.5598209651019357, 1.0593622275755827, 1.3994055016541114, 2.7699817106833398]"
6,0.1,2,9,0.96380898,0.04808339,0.40097514,True,"[1.5247888589403396, 1.1856292081011581, 1.586898079671695, 2.52410706768337]"
6,0.1,2,10,0.07325924,0.00021557,0.84705644,True,"[1.5707804970101655, 2.3561090951327404, 3.1691997435744086, 1.1266721486215976]"
6,0.1,2,11,0.99209404,0.05050175,0.39663227,True,"[1.6383827393244892, 1.9334634029871953, 2.6976204168771694, 1.8039645450007908]"
6,0.1,2,12,1.62242792,0.00027754,0.248747,True,"[2.155556209264581, 2.4099904482736982, 2.1502732197647965, 1.1669204244982174]"
6,0.1,2,13,1.76830764,0.03576359,0.23343958,True,"[1.21739187244972, 4.024502067118838, 1.7733270165526032, 1.2957710503137194]"
6,0.1,2,14,0.20120466,0.00155207,0.77485845,True,"[1.5715938397688756, 2.285096945002252, 3.0531158132549954, 1.2705475838294022]"
6,0.1,2,15,0.07325782,0.00021635,0.84706492,True,"[1.570785250725463, 0.7854582762897621, 1.1264689955088771, 3.169333581349681]"
6,0.1,2,16,0.07350016,0.00019103,0.84669588,True,"[1.5708516782757926, 3.926898132849424, 1.1323444542900494, 3.1640664683658217]"
6,0.1,2,17,0.07325587,0.00021978,0.84710009,True,"[1.5708404088734391, 2.356232912431405, 3.170099235636323, 1.125758022712286]"
6,0.1,2,18,0.42848059,0.01339463,0.6744753,True,"[1.5894525902733605, 2.5111211548636216, 2.9263822139878126, 1.2519687569026405]"
6,0.1,2,19,0.07349338,0.00019557,0.84675779,True,"[1.5696343109873425, 2.3555800116470955, 3.1646812261306305, 1.1308898154574385]"
6,0.1,2,20,1.29676981,0.04772402,0.33947077,True,"[1.3745589254435508, 0.19532416952442078, 0.27752259998948176, 3.406183132136451]"
6,0.1,2,21,0.0938236,1.957e-05,0.83476434,True,"[4.711891898686545, 2.358077082298373, 3.1135062701631298, 1.1846805916549437]"
6,0.1,2,22,0.07352538,0.00019139,0.84669078,True,"[1.570300561801055, 0.7849568467776376, 1.1325659531971146, 3.1643397453514566]"
6,0.1,2,23,0.84176203,0.07070043,0.47177346,True,"[2.818429767035442, 2.957620841539797, 0.24642287827093698, 0.6763233041105925]"
6,0.1,2,24,1.35300438,0.01950629,0.37414417,True,"[0.1964194469899764, 2.321297207642686, 0.8483949232222068, 0.828127846532442]"
6,0.1,2,25,1.45357434,0.00130823,0.28952058,True,"[0.9863919263080644, 0.8023186762575127, 2.078229000245056, 3.221570555849879]"
6,0.1,2,26,0.15973795,0.0003293,0.80178798,True,"[1.5629817144146148, 2.3775297573674163, 3.04616834116118, 1.2327030786314053]"
6,0.1,2,27,0.07328154,0.0002098,0.84698865,True,"[1.5708558450189105, 2.356290200055299, 3.1680208379225205, 1.127991474496932]"
6,0.1,2,28,1.38268409,0.0473376,0.28451955,True,"[3.3275615254861295, 4.457127760357271, 1.522574604004873, -1.166763224611228]"
6,0.1,2,29,0.21176198,0.00311493,0.76998805,True,"[1.5707240898066765, 2.264028636486976, 3.077481593128236, 1.2683540093789532]"
6,0.1,2,30,0.07325734,0.00021664,0.84706801,True,"[1.5707865275439876, 3.9269452997910803, 1.1264253818016343, 3.16941452705023]"
6,0.1,2,31,1.45357451,0.00131134,0.28948689,True,"[4.127931196598676, 0.8021236689576071, 2.078242604758486, 3.221179269148314]"
6,0.1,2,32,0.07325613,0.00021792,0.84708137,True,"[1.570782785739245, 2.356189166948538, 3.1696568978428594, 1.1261159600785156]"
6,0.1,2,33,0.07365479,0.00019374,0.84663869,True,"[1.5706551911016848, 2.353987494441883, 3.164914350708958, 1.133654920224902]"
6,0.1,2,34,1.4065394,0.01860921,0.24946144,True,"[1.983930446109152, 2.708514607996039, 3.173234891681835, 2.3777586512950446]"
6,0.1,2,35,0.43799716,0.0109005,0.64262781,True,"[1.551013052769691, 0.6309548659501434, 1.3967978831620047, 2.9723971578304873]"
6,0.1,2,36,0.07325626,0.00021807,0.84708299,True,"[1.5708625037709043, 2.3561533106053014, 3.1697829816895777, 1.126179458449333]"
6,0.1,2,37,0.07837367,0.00010209,0.84344998,True,"[1.5694156851006278, 0.7871668700216303, 1.1549484419821674, 3.143099752311065]"
6,0.1,2,38,0.07462899,0.00015513,0.84579724,True,"[1.57145962161725, 0.7840635841369031, 1.1398164548506893, 3.15500132348156]"
6,0.1,2,39,0.07326774,0.00021267,0.84702351,True,"[1.5707606853583183, 0.7852878982399959, 1.1272848165365839, 3.1685610015726056]"
6,0.1,2,40,0.07328588,0.00020899,0.84697808,True,"[1.570769306366152, 2.3560163968489336, 3.167748405380475, 1.128072052820269]"
6,0.3,2,1,3.64911981,0.06654997,0.39022528,True,"[2.8125445811668404, 2.9772396451624075, 1.5142513068726375, 3.0987392422228157]"
6,0.3,2,2,4.84815807,0.00038503,0.26350469,True,"[2.1417776571220326, 2.2023657136326413, 0.7261413877167412, 0.3708288398507553]"
6,0.3,2,3,3.95034049,0.05417928,0.33805082,True,"[1.2861788985030633, 1.4472782644163429, 1.5224226444342324, 0.2457296356783461]"
6,0.3,2,4,3.95010004,0.08580167,0.40513089,True,"[2.5602428241955795, 2.7808281633472336, 2.9388984132712137, 1.569637245859079]"
6,0.3,2,5,5.32770458,0.02326927,0.37288292,True,"[2.285434566014366, 3.7964614088227377, 1.5121199554436358, 0.7919500948860319]"
6,0.3,2,6,3.38101244,0.06125875,0.42589524,True,"[2.9022035353989457, 0.15232086297218606, 0.09540005160481672, 2.5127604133672703]"
6,0.3,2,7,-0.07462316,5.39e-06,0.98071448,True,"[1.5706893968628712, 2.354837333428815, 2.503413674025011, 1.7925264506036573]"
6,0.3,2,8,4.08561751,0.04234419,0.34817577,True,"[1.3533656720850633, 1.2709049695398726, 2.0637946591233454, 2.168883808280624]"
6,0.3,2,9,3.95034456,0.05421293,0.33793297,True,"[1.2854231624516437, 1.4471851972850818, 1.5221745719036988, 0.24455728360026854]"
6,0.3,2,10,-0.07422028,5.77e-06,0.98064631,True,"[1.5707141346379807, 0.7893493121372108, 3.2198499004133763, 2.5080436894253135]"
6,0.3,2,11,5.11052564,0.04727242,0.45029113,True,"[1.0415005313879295, 3.9058244023601385, 1.2456330132972144, 0.23265858464432299]"
6,0.3,2,12,-0.07059533,7.58e-06,0.97981081,True,"[1.5705653046873718, 2.368647139793179, 1.0710515690938995, 0.36057263507690085]"
6,0.3,2,13,3.42153962,0.04371648,0.394753,True,"[1.583071903345426, 0.3707088046234608, 3.032346836501373, 1.202137838269316]"
6,0.3,2,14,6.29061859,0.00059732,0.09561665,True,"[3.6659339424296014, 2.45674135328365, 2.179600450931314, 2.590026452046832]"
6,0.3,2,15,4.54131678,0.01977823,0.25188597,True,"[2.030412331219637, 2.7073408304162454, 2.4925205097981267, 3.664897898723435]"
6,0.3,2,16,-0.07461334,5.17e-06,0.9806961,True,"[1.5709611009279643, 3.9255288179581553, 3.2247968583571103, 3.9350030501378255]"
6,0.3,2,17,2.94422401,0.06935049,0.46268247,True,"[2.8228574242791113, 2.9621794814006424, 0.08383062498707242, 1.6624989682734028]"
6,0.3,2,18,-0.05829463,5.011e-05,0.97752901,True,"[1.5703371321891104, 0.7627213040752574, 1.7942752621498415, 2.504114122316729]"
6,0.3,2,19,3.48959812,0.06208925,0.41889764,True,"[2.5375241037387353, 4.070657986200558, -0.11321086047535281, 0.024681088011416982]"
6,0.3,2,20,4.60884086,0.03783147,0.25658799,True,"[-0.24571067245481096, 1.7077586718595525, 0.09862655692859221, 2.4640361965616386]"
6,0.3,2,21,0.80767743,0.00360511,0.78954246,True,"[4.713161391422243, -0.6143795757110433, 2.452060956412153, 1.8332704386780354]"
6,0.3,2,22,4.95577207,0.01851173,0.25646782,True,"[1.2093036306311955, 0.4066063317120344, 1.0863222130015053, 3.6703279798372628]"
6,0.3,2,23,0.02745603,0.00012244,0.95770745,True,"[1.5708791444735295, 3.8680172210600543, 1.8035745566833865, 2.494684864646389]"
6,0.3,2,24,0.59056524,0.00040579,0.8410591,True,"[1.5706055494817353, 2.370286078136225, 2.4983491144066585, 0.3646607539926518]"
6,0.3,2,25,-0.06958313,6.28e-06,0.97958471,True,"[1.5700692241375775, 0.7715430580443746, 3.2247358585132244, 3.934943446903228]"
6,0.3,2,26,6.03287352,0.01616359,0.1315044,True,"[1.81445544878828, 0.363038190352179, 2.732889290595941, 2.0271765691808694]"
6,0.3,2,27,5.22693574,0.04677814,0.49765243,True,"[2.598263022330017, 2.2556054936616405, -0.08600046735840892, 0.6292109844348307]"
6,0.3,2,28,6.55181215,0.00269873,0.13487051,True,"[0.4650609265935889, 1.9306339902661607, 2.1153938889406128, -0.00564313175503106]"
6,0.3,2,29,4.19477615,0.04046098,0.33351537,True,"[1.4290567805610028, 1.2881891379027393, 3.448449410886583, 2.2053214776181678]"
6,0.3,2,30,4.46545275,0.03862922,0.2843284,True,"[1.823985989192895, 1.4564185373629357, 1.3411940434369811, 1.801756163928187]"
6,0.3,2,31,4.69999279,0.03417903,0.22922897,True,"[2.879340122398077, 1.432013938674487, 0.09007265443194218, 0.2877002695584258]"
6,0.3,2,32,-0.06997295,6.1e-06,0.97968722,True,"[1.571234571929454, 2.3694750475459325, 1.0764484127190728, 1.7871409794772644]"
6,0.3,2,33,-0.03757405,1.551e-05,0.97335338,True,"[1.5751142611795024, 0.7535696360276932, 0.35324690538415254, 1.0787310737559095]"
6,0.3,2,34,4.20747384,0.02358932,0.27610531,True,"[1.1630355397004024, 3.576054016919686, 1.8107858543818027, 2.0601967231526284]"
6,0.3,2,35,3.45307035,0.03540681,0.42164756,True,"[4.551459723589035, 0.43925988406095956, 0.5899032239347065, -0.5170849299461596]"
6,0.3,2,36,4.61537003,0.00760163,0.27068781,True,"[3.477882937327376, 1.974535146505122, 0.3687578793356195, 0.6303798551423082]"
6,0.3,2,37,4.48698748,0.04464737,0.32174264,True,"[1.8521283008217428, 1.4285684128443825, 1.3319717751379492, 0.7853211515550906]"
6,0.3,2,38,1.89304363,0.00288396,0.62135436,True,"[1.5701563783094832, 0.8493128737317901, 0.36658532234055746, 3.928140471938281]"
6,0.3,2,39,0.58543115,0.00040626,0.84206718,True,"[1.5707584245583277, 2.3581185466118453, 2.5002382245483323, 0.36370348121768914]"
6,0.3,2,40,1.61529744,0.02123348,0.63825259,True,"[1.6008802087500558, 2.609347463733674, 2.401910932561979, 1.8565531220169218]"
6,1.0,2,1,15.28934043,0.04303906,0.2960784,True,"[1.1656405945109007, 3.3470314339942377, 0.007031001625648518, 0.8256731063200033]"
6,1.0,2,2,12.99056668,0.06126111,0.40113073,True,"[2.9105822477170333, 3.2695900889030622, 1.3179722384768506, 1.191495209530403]"
6,1.0,2,3,17.0674346,0.03034746,0.21007097,True,"[2.8924027249447124, 1.4015155078826342, 0.8873416624573657, 1.3822026662134799]"
6,1.0,2,4,14.42065889,0.01970841,0.42170042,True,"[2.940352639224434, 3.9280139452930856, -0.08454354074138212, 1.2039118649893528]"
6,1.0,2,5,17.43149316,0.01928667,0.33512887,True,"[0.188620083278256, 2.341955649775501, 2.2329554969557353, 0.08550720991792743]"
6,1.0,2,6,15.96571967,0.03869304,0.32428179,True,"[2.7648022592221104, 1.3431510185499245, 1.100150845002968, 1.0765916124442572]"
6,1.0,2,7,18.77582255,0.01054083,0.37083658,True,"[2.330336513908021, 3.435645328447604, 0.7357047620761329, 1.8504541912022803]"
6,1.0,2,8,13.87037592,0.05398515,0.33766555,True,"[1.2985012749751466, 1.453060950986271, 1.747047884353581, 1.7894936372390664]"
6,1.0,2,9,16.49907128,0.03104411,0.26561142,True,"[2.062045275537879, 2.9001823870559815, 3.6334973778701767, 2.778598237231638]"
6,1.0,2,10,12.01740217,0.05053013,0.4015404,True,"[1.5401781011837294, 1.2751502394697227, 3.1581161093347085, 3.690542082468125]"
6,1.0,2,11,13.92346534,0.07092548,0.3610545,True,"[2.7327283234055364, 2.917731318054345, 2.168988262064541, 2.635302891912338]"
6,1.0,2,12,12.76769688,0.05864565,0.39710025,True,"[2.922097759237081, 3.343799426371055, 0.8883678769308837, 1.6176395827668115]"
6,1.0,2,13,12.64608866,0.03654765,0.38565783,True,"[1.5413688442172364, 1.2336337514995621, 3.577409051568381, 1.5552851858880703]"
6,1.0,2,14,16.48096465,0.03909696,0.25086877,True,"[3.318104119584599, 1.4344974708236997, 0.4020569964812922, 1.3784552602551658]"
6,1.0,2,15,14.83342183,0.0437005,0.29749933,True,"[2.852850109379464, 2.9534046471768023, 0.029827748374014473, 2.800175219744506]"
6,1.0,2,16,1.90252606,0.00043976,0.86873762,True,"[1.565780874806608, 0.8836153057393333, 2.2558068273353054, 3.758383815580417]"
6,1.0,2,17,9.2870539,0.03592867,0.48206888,True,"[1.56566459670218, 1.174930017634448, 2.2820194295672485, 1.9972987944155298]"
6,1.0,2,18,7.32014669,0.00785198,0.60149893,True,"[1.5549433075431514, 0.5453725545518147, 0.9769291120000448, 3.3237052832749563]"
6,1.0,2,19,17.314635,0.02717802,0.27839428,True,"[1.1201756317519802, 3.5872529756528646, 2.9053231819304397, 2.3818962810409343]"
6,1.0,2,20,12.84823822,0.05938469,0.4785458,True,"[2.167228320064705, 2.4274012880510663, 1.3256353422179605, 0.11510142058648486]"
6,1.0,2,21,11.66748264,0.06736221,0.4194825,True,"[2.8399772034491977, 3.0006677525368692, 1.3141822650049104, 1.3562589526649222]"
6,1.0,2,22,14.20331184,0.04464065,0.3255525,True,"[1.4255795338099817, 2.8805503684081333, 3.685240991433602, 3.5937368833347625]"
6,1.0,2,23,1.92612067,0.00054114,0.8676779,True,"[1.5766699597020999, 2.2026993692529517, 2.0385883099032625, 2.257711752840225]"
6,1.0,2,24,7.6268343,0.02466571,0.54858556,True,"[1.5588888540569623, 2.675473328447756, 2.505529035067343, 1.8028791402162059]"
6,1.0,2,25,17.90525657,0.00281417,0.26023879,True,"[2.183181826707795, 1.9991921032499473, 2.8068139421436262, 3.96531193430709]"
