instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
2,0.021,2,34,0.31661368,0.0721432,0.40949876,True,"[2.7903169691594334, 2.9631516890154805, 1.1332804381397654, 3.329076241076362]"
2,0.021,2,35,0.41173964,0.04523268,0.28594776,True,"[1.2945939889751403, 1.5659364330665821, 1.3668602686202083, 0.07705965434773256]"
2,0.021,2,36,0.35785784,0.05532195,0.33111328,True,"[2.8540697471655125, 2.9888969584521528, 0.8339228186623118, 1.5172013918086005]"
2,0.021,2,37,0.36679797,0.05535942,0.34022183,True,"[3.431766440466633, 2.976895072386638, -0.6446172066448213, 2.1535937238775125]"
2,0.021,2,38,0.3217664,0.06424531,0.36625516,True,"[2.7618094176171257, 2.962094978033035, 0.8543841222087737, 2.272096296227858]"
2,0.021,2,39,0.29251511,0.08283398,0.45018627,True,"[2.546510987764674, 2.759872424077646, 1.4186140455163174, 2.039495164708894]"
2,0.021,2,40,0.37035332,0.05403075,0.32775325,True,"[2.8920822778874573, 3.009201569003312, 1.004029436476149, 1.2904054766730928]"
2,0.03,2,1,0.41230808,0.07278454,0.44431002,True,"[2.8151552099333927, 2.965222931222388, 0.8526907669955701, 2.5123023946842973]"
2,0.03,2,2,0.4572467,0.06456803,0.40104911,True,"[0.5652725340516889, 2.2451690084126397, 1.15806919171909, -0.24631534953709325]"
2,0.03,2,3,0.49876648,0.0542033,0.34704098,True,"[1.2726456364718646, 1.4697921915823429, 0.8094813961813759, 1.9161222481843152]"
2,0.03,2,4,0.40563482,0.07132774,0.42910214,True,"[2.788526619997693, 2.9599869451223597, 0.7472272447064647, 2.064429004626752]"
2,0.03,2,5,0.37856573,0.07988234,0.48119117,True,"[2.5593189835816137, 2.758648684129636, 1.0474925836735998, 1.4493912309066677]"
2,0.03,2,6,0.37856358,0.07970926,0.48023438,True,"[2.558295776195838, 2.7583805839536613, 1.0438752551444683, 1.4449200214340556]"
2,0.03,2,7,0.37860938,0.079402,0.47838339,True,"[2.556892410457879, 2.7582111107642495, 1.0365609978283234, 1.4375646547280396]"
2,0.03,2,8,0.37856426,0.07970242,0.48019645,True,"[2.5581225451162255, 2.7584675522422377, 1.0434152357706594, 1.444877304993117]"
2,0.03,2,9,0.63973111,0.03137645,0.2115365,True,"[2.8833376989404083, 1.4510194896067643, 0.9457714624535327, 3.3494935917423554]"
2,0.03,2,10,0.54471765,0.04357208,0.292427,True,"[1.2981781048039127, 2.949526721125221, 0.9761347199509044, 2.950393789052191]"
2,0.03,2,11,0.37872574,0.08040833,0.4845403,True,"[2.5616651524647662, 2.758465778366774, 1.0623543007060394, 1.4617413927055936]"
2,0.03,2,12,0.38082176,0.07689751,0.46433993,True,"[2.5419210445115628, 2.7556896351330016, 0.983574411382509, 1.380227155977537]"
2,0.03,2,13,0.40606698,0.07254562,0.43865604,True,"[2.8013189372680354, 2.9615964346466903, 0.7948663808727929, 2.260419858439058]"
2,0.03,2,14,0.75215798,0.02213135,0.19437182,True,"[1.6939223840338202, 1.9715109772328565, 2.6557201909780237, 2.075491192254854]"
2,0.03,2,15,0.41043383,0.07276242,0.44340299,True,"[2.8130253707981194, 2.964537927357245, 0.8378594242088093, 2.457179812346682]"
2,0.03,2,16,0.48874655,0.05348061,0.34714963,True,"[1.291306310612114, 1.4508585959128797, 0.9642223457308451, 3.016914791037006]"
2,0.03,2,17,0.38179221,0.07654113,0.46218275,True,"[2.540506461618624, 2.7511845246256668, 0.9688677946947921, 1.3735853081508878]"
2,0.03,2,18,0.3785998,0.08010733,0.48246067,True,"[2.5606482781760067, 2.759061043564291, 1.0528486240734556, 1.4551434638628007]"
2,0.03,2,19,0.48663199,0.05463432,0.35328838,True,"[1.2894457907914192, 1.45397606043078, 0.9525904962364437, 2.767873769052464]"
2,0.03,2,20,0.50016983,0.0539708,0.34577676,True,"[1.2758900495515817, 1.4722410336610194, 0.8041213090194886, 1.8639311769559497]"
2,0.03,2,21,0.40542527,0.07162224,0.430917,True,"[2.789955845232396, 2.9596882668696063, 0.755063332064708, 2.092729177722003]"
2,0.03,2,22,0.48843024,0.05539329,0.35593603,True,"[1.280410809997484, 1.4601556630209986, 0.9073109092177989, 2.431188347117114]"
2,0.03,2,23,0.37883493,0.07890424,0.47550769,True,"[2.5534105200987356, 2.757625928019714, 1.0220793995937523, 1.4265492471538908]"
2,0.03,2,24,0.46191969,0.06172207,0.38260237,True,"[-0.7412043422006334, 0.37762578003983494, 0.8057837633168844, -0.33186407014906094]"
2,0.03,2,25,0.40862192,0.06963586,0.41823704,True,"[2.7797600859980807, 2.959392065490237, 0.7067188796088082, 1.90935080134912]"
2,0.03,2,26,0.38030077,0.08186744,0.49275345,True,"[2.571261250500606, 2.759517433552109, 1.0973677794718453, 1.5022347240730916]"
2,0.03,2,27,0.40679204,0.07263992,0.44009789,True,"[2.804883424966078, 2.9630509494788804, 0.8081490709046505, 2.307368135358179]"
2,0.03,2,28,0.3786305,0.08021314,0.48322632,True,"[2.5609806640929453, 2.7584785937141603, 1.0560622780976814, 1.4572699789240033]"
2,0.03,2,29,0.40640581,0.0708221,0.42539753,True,"[2.7845037409341185, 2.9591725540847027, 0.7337695847079334, 2.0044689713265997]"
2,0.03,2,30,0.45930578,0.06385024,0.39731144,True,"[3.7416635384893473, 2.2093183242014405, 1.1120561664436972, -0.24549855194616443]"
2,0.03,2,31,0.40602632,0.07115589,0.42729804,True,"[2.784360638183317, -0.18307102682100507, 0.7388642593022093, 2.0307234967198755]"
2,0.03,2,32,0.40747095,0.07269937,0.44103956,True,"[2.8076745367295084, 2.9634642774951776, 0.817027316655586, 2.341748361632958]"
2,0.03,2,33,0.49409401,0.0519847,0.3383301,True,"[1.294685434625799, 1.4529265374702174, 0.9762055695803978, 3.2825458324209396]"
2,0.03,2,34,0.53099868,0.04449169,0.29515525,True,"[1.2519024592816947, 2.965778570256223, 0.7273853308861176, 2.0448882382389897]"
2,0.03,2,35,0.42555981,0.06651831,0.40157336,True,"[1.8977116047593188, 0.8885307114359965, 1.3163071707717455, -0.3484946328434315]"
2,0.03,2,36,0.41408167,0.06792752,0.40692313,True,"[2.765499410584469, 2.954718342375601, 0.6621296563046758, 1.7738500072120473]"
2,0.03,2,37,0.40534954,0.07167483,0.43158429,True,"[2.7911108075853366, 2.9606805538951306, 0.7590011551239781, 2.107612073530222]"
2,0.03,2,38,0.49450398,0.05172435,0.33668882,True,"[1.294801761399371, 1.452901187767945, 0.9625461159789531, 3.2999563796634277]"
2,0.03,2,39,0.37906262,0.07862015,0.47374953,True,"[2.5508687728573913, 2.759253714836933, 1.0129356546289017, 1.4217591298331285]"
2,0.03,2,40,0.47799336,0.06066115,0.3811345,True,"[2.34292501206715, 1.1339547774380223, -0.9599396046734829, 0.2694975778371233]"
2,0.06,2,1,0.83066383,0.05331415,0.35631312,True,"[1.2912966035741602, 1.4335472071604571, 0.4814328833589862, 1.5136727068663234]"
2,0.06,2,2,0.70232309,0.07261356,0.47186917,True,"[2.8242384428496927, 2.9610699614835707, 0.438226273108808, 1.2561222596329122]"
2,0.06,2,3,0.74736935,0.05574377,0.41811242,True,"[1.6354628683224586, 1.1278984239503969, 1.0102659335437705, -0.5757614769489107]"
2,0.06,2,4,0.99245905,0.04722835,0.31839329,True,"[2.85811328240222, 3.085795240519994, 0.48442298440154047, 3.27769487250142]"
2,0.06,2,5,0.65192196,0.02388382,0.48955417,True,"[1.578118809092774, 2.582862195552098, 4.840562069137395, 2.3635779935372834]"
2,0.06,2,6,1.07710606,0.01611861,0.29552916,True,"[3.3365208530448345, 2.3200992327388956, 1.4615452110821774, 1.4293384356611778]"
2,0.06,2,7,0.91909731,0.07593932,0.48261551,True,"[1.8362162662047326, 2.5497185679117984, 1.484016325308502, 1.6879482871757747]"
2,0.06,2,8,0.83076183,0.05320049,0.35570753,True,"[1.2895818597210627, 1.4309968475224846, 0.47850022321437674, 1.5142712102608844]"
2,0.06,2,9,0.61895961,0.01667851,0.52132917,True,"[1.5881306127437749, 2.5415242669765163, 4.91173395997779, 2.337833258484707]"
2,0.06,2,10,1.03786062,0.01519547,0.29454581,True,"[1.8882639362474114, 2.7004998997529595, 1.8817839870695916, 3.2624831371365772]"
2,0.06,2,11,0.79142114,0.04546814,0.3775653,True,"[1.5224783263963584, 2.714391386547614, -0.6651034407684346, 0.907167446649561]"
2,0.06,2,12,0.9013361,0.04748409,0.31066905,True,"[1.2819591287701653, 2.9616180078279073, 0.45077718092034774, 1.3061359420523608]"
2,0.06,2,13,0.97291786,0.0458893,0.30878469,True,"[2.856776162549562, 3.0354566952146933, 0.4937828948886768, 3.777653355194978]"
2,0.06,2,14,0.69741832,0.07218095,0.46641818,True,"[2.8159435090225435, 2.9586870403294365, 0.4211086453029439, 1.1657392293386981]"
2,0.06,2,15,0.61062236,0.01685679,0.52606539,True,"[1.5760776821806366, 2.544030512871173, 4.929491996551354, 2.304344768912449]"
2,0.06,2,16,0.5122118,0.00273643,0.61587143,True,"[1.5811582463489122, 2.429757417913118, 5.108297431426463, 2.2420292726575295]"
2,0.06,2,17,0.69738051,0.07190361,0.46413192,True,"[2.8126397788469752, 2.959119128546083, 0.4151861105045489, 1.1401332886207955]"
2,0.06,2,18,1.15899606,0.00423087,0.25065906,True,"[3.384682549030605, 2.2984688860124045, 1.6354537985042263, 1.7875562443450816]"
2,0.06,2,19,0.43665165,7.467e-05,0.667579,True,"[1.5696703439532675, 2.3492714800056587, 5.292145438390024, 2.1384260693860413]"
2,0.06,2,20,1.04620301,0.03721438,0.2497786,True,"[0.2483934722048023, 1.4163741006112625, -0.5357035581370663, 2.35023812324818]"
2,0.06,2,21,0.71023707,0.07229733,0.47249255,True,"[2.8315289301550086, 2.963734975806796, 0.44653468425334963, 1.3222368469771746]"
2,0.06,2,22,0.90806201,0.04485587,0.33969793,True,"[1.8577757386606202, 2.837526757416846, 3.553266954998669, 3.4225153550197893]"
2,0.06,2,23,0.69748874,0.07181618,0.46343542,True,"[2.8115770391492334, 2.95986099170501, 0.41468344741372737, 1.132667574986545]"
2,0.06,2,24,1.0770057,0.01695977,0.30049932,True,"[3.3378461802315065, 2.3327930408189266, 1.454421760031282, 1.450945962768264]"
2,0.06,2,25,0.90223906,0.04754651,0.31151835,True,"[1.284132922174648, -0.1800791437778718, 0.45726511984479185, 1.3381052402221874]"
2,0.06,2,26,1.08258795,0.03326402,0.22384099,True,"[2.880171704762323, 1.43508486978587, 0.4706944490514393, 1.573961291618181]"
2,0.06,2,27,0.64013038,0.07600118,0.51680071,True,"[2.5804117151013166, 2.756856559739077, 0.5764298468367451, 0.7512561124104611]"
2,0.06,2,28,1.38620712,0.00259879,0.14348834,True,"[1.6150313251326522, 2.669800351753157, 0.992885765759672, 2.662510081387074]"
2,0.06,2,29,0.97534098,0.04591022,0.3092544,True,"[1.8533977988119472, 1.4674963147270892, -0.4934043460446816, 3.672471004786634]"
2,0.06,2,30,0.96121519,0.04978095,0.32724932,True,"[1.2811584440896546, 1.6952290754583033, 0.4942060972824739, 3.1889745749332783]"
2,0.06,2,31,0.9619115,0.04941446,0.32099861,True,"[1.280832004692252, 1.6959124223911046, 0.4938903812124619, 3.3850663949893844]"
2,0.06,2,32,0.69849699,0.07252226,0.46934165,True,"[2.8192793704957153, 2.958236138556338, 0.4289706724974412, 1.2017186534625286]"
2,0.06,2,33,0.97511081,0.04826203,0.32384943,True,"[1.2848149210104671, 1.6767242626344212, 0.49536732945048845, 2.9018943727037962]"
2,0.06,2,34,1.26868636,0.03924625,0.24251295,True,"[1.3776620593346305, 3.9942601121914274, 2.802551759320967, 2.4882514257497785]"
2,0.06,2,35,1.16029091,0.03345146,0.22418911,True,"[2.921489981211275, 1.46540203551335, 0.32661950242413085, 0.4657394711172172]"
2,0.06,2,36,0.69733665,0.07199116,0.46472446,True,"[2.8130696217437863, 2.9588068518473754, 0.41664778768460214, 1.145345140943025]"
2,0.06,2,37,1.07702436,0.01702402,0.30078934,True,"[3.337702359178244, 2.333674786781479, 1.4541724494076838, 1.452381589238185]"
2,0.06,2,38,0.90290129,0.05149933,0.3373866,True,"[1.2786211183655054, 1.4745887350222473, 0.37447802828357796, 0.7852872873228425]"
2,0.06,2,39,1.09104473,0.06386839,0.38826433,True,"[1.7197658646216814, 0.7141836297382628, 1.9017524545181361, 1.206565059524066]"
2,0.06,2,40,0.69750975,0.07225646,0.46697321,True,"[2.816426525634253, 2.958538508457659, 0.42273589381920096, 1.171398630590043]"
2,0.1,2,1,0.32044897,0.00017753,0.85929104,True,"[1.5707877327103428, 3.9270469441116806, 1.1646137993794718, 3.2869970101705106]"
2,0.1,2,2,1.08219963,0.07134135,0.47239336,True,"[2.818767298703627, 2.9573007365299326, 0.25574241954325416, 0.7013630972180698]"
2,0.1,2,3,1.67721626,0.00100594,0.28385884,True,"[0.9870234486648504, 0.7892374595477109, 2.1656851806515474, 3.319319198649788]"
2,0.1,2,4,0.32044587,0.00017949,0.85931269,True,"[1.570785060915702, 2.356255140773132, 3.2873805127422697, 1.1641124697670335]"
2,0.1,2,5,0.32093818,0.00014278,0.85867648,True,"[1.5708541266673972, 2.358261768825297, 3.279248173948689, 1.1731496759996796]"
2,0.1,2,6,1.62250009,0.03882472,0.25984839,True,"[3.3869384193120675, 1.4239353944004476, -0.3081876124480226, 1.2858336913574446]"
2,0.1,2,7,0.32054253,0.000163,0.85909248,True,"[4.712493686718954, 3.927435025458171, 1.1678610007814063, 3.283582482065426]"
2,0.1,2,8,0.32044675,0.00017873,0.85930441,True,"[1.570798772832644, 2.3561540020775413, 3.287240651562295, 1.1643176549049248]"
2,0.1,2,9,1.77206078,0.04724677,0.39347645,True,"[1.8707420390433969, 2.01153510653538, 0.9478803204522573, 2.5547804957703515]"
2,0.1,2,10,0.32046043,0.00017397,0.85924883,True,"[1.570896613203241, 2.356136971001059, 3.2861917475697346, 1.1654229711092876]"
2,0.1,2,11,1.41131439,0.04839962,0.31470381,True,"[1.2810258519848137, 2.9626568613785444, 0.2683993383383588, 0.787232274948713]"
2,0.1,2,12,1.56281395,0.02073646,0.38332899,True,"[0.1966735183505906, 2.322642775173302, 0.8790225452613255, 0.8589977742283518]"
2,0.1,2,13,2.02453566,0.00059733,0.19607625,True,"[2.5856008506820967, 3.9012132577247236, 2.1972212999617815, 0.9931238217244933]"
2,0.1,2,14,0.32046641,0.00017297,0.8592359,True,"[1.5709905638075143, 2.356054984988673, 3.285992616357255, 1.1656825700830769]"
2,0.1,2,15,0.32044636,0.00017904,0.85930784,True,"[1.57076880771371, 0.7854036529905231, 1.1642417093599953, 3.287308494033458]"
2,0.1,2,16,1.50376153,0.02573642,0.28860185,True,"[1.1570959358346489, 3.563297120426708, 1.186902007901209, 1.9319839494588933]"
2,0.1,2,17,0.32044593,0.00018261,0.85934432,True,"[1.5707924275906535, 2.355922340755983, 3.2881037964368582, 1.1634399708914611]"
2,0.1,2,18,0.36607515,4.038e-05,0.8324353,True,"[1.5646438699336063, 2.361469818895779, 3.1942634801440017, 1.2523547564934858]"
2,0.1,2,19,0.32047625,0.00017095,0.85920951,True,"[1.5709104103195064, 2.3564506610743234, 3.285399137819206, 1.1660102501152307]"
2,0.1,2,20,1.50270914,0.04775238,0.3436809,True,"[1.3773486725278985, 0.19965499667762027, 0.286485028503552, 3.5436505681451456]"
2,0.1,2,21,0.32059596,0.00016005,0.85903102,True,"[4.712577593599833, 2.3577313818817305, 3.282842428594895, 1.1685702040391188]"
2,0.1,2,22,0.32211465,0.00011471,0.85777661,True,"[1.5711467668248336, 0.789530158399118, 1.1809447112933629, 3.2726750588344284]"
2,0.1,2,23,1.08219963,0.0713551,0.47250516,True,"[2.8190085590917158, 2.9572684204579436, 0.25598477971849526, 0.7021620808627129]"
2,0.1,2,24,0.32044867,0.00017771,0.85929304,True,"[1.5707528039239718, 2.3562367328880898, 3.286969033199377, 1.164502840474854]"
2,0.1,2,25,1.51988611,0.05026494,0.33188105,True,"[1.2820344188084891, 1.7043251249801288, 0.2978592709509963, 2.0280323957806385]"
2,0.1,2,26,1.08083095,0.03867075,0.43862762,True,"[1.5867243658287948, 2.025178684544463, 2.9014170277843707, 1.6854389235660456]"
2,0.1,2,27,1.81692395,0.00028181,0.24872426,True,"[2.1552807883527296, 2.4112173228000957, 2.227859877829882, 1.2150173870553762]"
2,0.1,2,28,0.32047811,0.00017071,0.85920554,True,"[1.5708253005896868, 3.9265673015015055, 1.1662081780373519, 3.2854801050521436]"
2,0.1,2,29,0.72436688,0.01124904,0.66792947,True,"[1.623137790460381, 2.182293930555556, 3.19204079396679, 1.3596479592307362]"
2,0.1,2,30,0.32048931,0.00016916,0.85918434,True,"[1.5709640767201833, 3.9273908242557938, 1.1664588414295443, 3.2850196327765935]"
2,0.1,2,31,1.53358464,0.046378,0.30132033,True,"[0.28466880894173535, 0.13015690320855153, -0.30200501749944025, 2.1378813130408587]"
2,0.1,2,32,0.34598805,5.1e-07,0.84364264,True,"[1.575582177896929, 2.362685937238473, 3.2222914857198446, 1.2323856118950653]"
2,0.1,2,33,0.90696185,0.0295795,0.52199485,True,"[1.5569742433466671, 1.043989066331297, 1.4445712224693212, 2.87422695918538]"
2,0.1,2,34,1.91714361,0.03043389,0.24205961,True,"[-1.2380157381307892, 4.035977007519564, 0.31534164113995417, 1.1138269812730937]"
2,0.1,2,35,0.32344438,8.879e-05,0.85674483,True,"[1.5703582822016895, 0.783045632184086, 1.1872990977521747, 3.264722918193342]"
2,0.1,2,36,1.52717029,0.04894036,0.32226387,True,"[1.2815953377265938, 1.6978235773483423, 0.2990296406399314, 2.1355341943734394]"
2,0.1,2,37,1.44328455,0.0442847,0.35241051,True,"[1.2998430336765923, 0.2959896847371507, 2.3453332030281486, 2.3720948887784306]"
2,0.1,2,38,0.32058069,0.00015963,0.85903747,True,"[1.5707555402870075, 2.3564778175828596, 3.2827418608743293, 1.1685846822713428]"
2,0.1,2,39,1.28990453,0.05392231,0.36215816,True,"[1.2867358694549058, 1.432039342184118, 0.2854609482187815, 0.8561737012210677]"
2,0.1,2,40,0.32075274,0.00015091,0.85886467,True,"[1.5716070274543132, 2.3553439844016135, 3.280922683535296, 1.1709286000108212]"
2,0.3,2,1,0.28100694,0.00015545,0.96259636,True,"[1.572026406613983, 0.8434191025459625, 0.3740020520229165, 1.1061335460721313]"
2,0.3,2,2,0.76532334,0.0003591,0.85498802,True,"[1.5707933572061505, 2.354771135868289, 2.590963050677864, 0.3767732447095399]"
2,0.3,2,3,2.62098877,0.04316294,0.50424706,True,"[4.635512461927562, 0.4457520411984537, 2.039153527885945, 2.4722371331098065]"
2,0.3,2,4,5.58636578,0.05135277,0.33433462,True,"[3.9947880096624395, 3.8255388676432776, 0.5482846191974984, 1.8735191218965848]"
2,0.3,2,5,4.80635762,0.03809691,0.28302306,True,"[3.408482428623477, 3.134394371949743, 1.385106300208302, 0.9221017653329011]"
2,0.3,2,6,3.50815953,0.06130134,0.42796056,True,"[2.901122140035199, 0.1694919387600623, 0.09804859275172974, 2.6016857674064315]"
2,0.3,2,7,4.46804584,0.04193017,0.34720585,True,"[2.808631647417906, 1.315212316619922, 0.8250010575765497, 0.7488481191331253]"
2,0.3,2,8,0.76834305,0.00037384,0.85441305,True,"[1.571049518888717, 2.3675018064974935, 1.11805770619318, 3.3334462166626864]"
2,0.3,2,9,4.01795535,0.05589814,0.34211836,True,"[1.2856828308111805, 1.4450150235693189, 1.5779418485260597, 0.2593114613503816]"
2,0.3,2,10,0.19145499,4.69e-06,0.98247887,True,"[1.5706991625420232, 0.7824122740644291, 3.3362546034735567, 2.599167471999106]"
2,0.3,2,11,0.19202451,5.25e-06,0.98233883,True,"[1.5701235163138467, 2.3613592540327963, 2.593606632913702, 1.8576422987145962]"
2,0.3,2,12,0.21650159,1.595e-05,0.97689594,True,"[1.5704065200337967, 2.3863954269390555, 1.11446282032651, 0.3690112729430429]"
2,0.3,2,13,0.81683419,0.00225565,0.85011648,True,"[4.736217395862318, 3.799945748321751, 1.9053173642043721, 2.55664701130148]"
2,0.3,2,14,3.38722879,0.04920821,0.41345482,True,"[1.660611377575713, 1.945176195147366, 2.4232977736747388, 2.093865084795145]"
2,0.3,2,15,4.56796281,0.0442866,0.28059672,True,"[1.316260584246901, 1.6771488560815475, 1.5767648512278236, 2.582463839751817]"
2,0.3,2,16,5.10088669,0.03237826,0.5438205,True,"[2.8613894016240393, 0.8247671708613863, -0.1581175381644677, -0.5780241543377975]"
2,0.3,2,17,3.0974677,0.07028001,0.46453326,True,"[2.822269586490073, 2.9606748970006485, 0.08671936716506636, 1.7219454513182237]"
2,0.3,2,18,4.30564358,0.03702203,0.34347815,True,"[3.9283294290995454, 2.666685352764199, 2.866696153859404, 0.0282381545488855]"
2,0.3,2,19,4.8697678,7.701e-05,0.26096745,True,"[2.567924531132314, 3.891175157933362, 0.7427689719900057, 0.39823483268638643]"
2,0.3,2,20,4.71341728,0.00047122,0.2712137,True,"[0.9946286705173253, 0.7617961688531201, 0.7313548055107438, 2.5600200806523974]"
2,0.3,2,21,4.63898975,0.02796599,0.30895577,True,"[1.89324051040701, 2.755588175046073, 2.270395698472511, 0.5879805790125477]"
2,0.3,2,22,0.38981242,0.00010971,0.93732695,True,"[1.5741812307493934, 2.424228284188236, 2.5680622881712085, 1.8836967656223425]"
2,0.3,2,23,0.19125612,4.6e-06,0.98252131,True,"[1.5708801988512513, 0.7843799660912905, 1.852330802469014, 1.1154291744226048]"
2,0.3,2,24,0.83367733,0.00055275,0.84174432,True,"[1.5707988993290516, 2.4088932622503076, 2.5958459369743663, 0.3727309093226699]"
2,0.3,2,25,5.11332558,0.00746076,0.3713542,True,"[1.1998390525075457, 2.1847400286946943, 0.40661580490947713, 2.62527323246794]"
2,0.3,2,26,0.7653419,0.00036005,0.85498733,True,"[1.5708130650110037, 0.7837308030545264, 0.376717241934326, 2.5910384339153927]"
2,0.3,2,27,4.20394152,0.02206586,0.43361125,True,"[0.19711124816617379, 2.3222417704926532, 0.2935973548240695, 0.28556741722851525]"
2,0.3,2,28,4.55677029,0.04208445,0.28340713,True,"[2.8681899203783794, 3.1729546937774287, 0.09533239410644577, 3.5134686587659094]"
2,0.3,2,29,5.61277287,0.01016421,0.16428588,True,"[1.2749705667290063, 2.6483296054042564, 1.6149911615143564, 0.8696209909017368]"
2,0.3,2,30,0.19124073,4.57e-06,0.98252233,True,"[1.5708601609498243, 2.356926924307374, 1.1154478385967037, 1.852249786681068]"
2,0.3,2,31,4.93424683,0.00059626,0.27286096,True,"[4.132368540572002, 0.7931804573720334, 2.2119610105651573, 2.5886523598404136]"
2,0.3,2,32,3.67477506,0.05289198,0.35892493,True,"[1.2872230627631602, 1.4335146379694879, 0.0961702079340459, 1.774372653539256]"
2,0.3,2,33,0.77313517,0.0003665,0.85338996,True,"[1.5700994569362363, 0.8034789038796016, 0.3776008729603521, 2.5899196586234523]"
2,0.3,2,34,0.19136654,4.58e-06,0.98249139,True,"[1.5708966872952037, 3.9293312357639314, 3.3412660557022007, 4.0779782368307895]"
2,0.3,2,35,3.16739191,0.06277483,0.4262201,True,"[4.144408637544786, 1.200110260784882, 0.13941993374298253, 0.1673891008467094]"
2,0.3,2,36,4.70955438,0.00806769,0.27326647,True,"[3.476212618077846, 1.9788330864835342, 0.38199356095369796, 0.6541280573999831]"
2,0.3,2,37,4.0781907,0.04518747,0.35533326,True,"[1.3003052278008593, 0.2946036706258233, 2.2705462528086113, 2.2700552355608274]"
2,0.3,2,38,4.94924565,0.0420602,0.29795805,True,"[1.327327490999153, 1.3016302605936372, 0.6498127372166165, 3.7248724198510637]"
2,0.3,2,39,3.57815727,0.06448408,0.41072327,True,"[1.7361643257966122, 4.202541554469064, 1.646565462340854, -0.05889928253726064]"
2,0.3,2,40,3.3094943,0.06436682,0.44449725,True,"[2.906780809837444, 0.1676403624085275, 0.09765173313925493, 1.1291587030438412]"
2,1.0,2,1,14.412945,0.0456009,0.30641786,True,"[2.848659304756376, 2.991808984916841, 0.47517309686111486, 2.901461638455688]"
2,1.0,2,2,1.77779544,0.00045453,0.88876747,True,"[1.5702170357067506, 2.240518526408695, 1.6680109820902347, 0.558213592650498]"
2,1.0,2,3,12.31021003,0.04654731,0.39896327,True,"[1.4647364787880077, 1.2559305202252946, 1.4957512332728833, 0.2606508983322464]"
2,1.0,2,4,18.47070097,0.03379952,0.21235687,True,"[3.5388654833078226, 1.765193531989063, 2.859452078251252, 1.5528736890532089]"
2,1.0,2,5,17.13077997,0.00113731,0.2423569,True,"[-0.5948056780197527, 0.6038521651211756, 1.1161726957449165, 1.0226949753023997]"
2,1.0,2,6,13.66862254,0.04185569,0.35712624,True,"[0.29941748186895023, 3.2690033317641762, 2.197921807281786, 3.4863223461438837]"
2,1.0,2,7,13.99049316,0.05865781,0.34694051,True,"[3.517129880963397, 2.477883422764728, 0.9331681338660369, 0.881737632344346]"
2,1.0,2,8,2.85705595,0.00136384,0.82680683,True,"[1.5675560088087086, 0.6125867202511147, 2.341564465837484, 1.6678778782779309]"
2,1.0,2,9,17.25903432,0.01829717,0.25230367,True,"[1.1335819080861704, 1.3581537883632866, 1.5407500816595043, 0.22560529331657772]"
2,1.0,2,10,0.98919852,0.00012909,0.9402122,True,"[1.5678758143361315, 0.8745512942190482, 3.2265516275464012, 2.5607114017572012]"
2,1.0,2,11,13.77621309,0.03451308,0.34451844,True,"[0.37399234842565326, 2.7717193927742105, 0.205596073674085, 0.26833026544119987]"
2,1.0,2,12,11.03467095,0.04001261,0.4264421,True,"[1.5799637748624826, 1.2238988284960772, 0.9684886137400995, 2.170488595777403]"
2,1.0,2,13,2.19896111,0.00053148,0.86466965,True,"[1.5613277117339568, 0.6366086573470878, 1.8935175756533076, 1.2229160022853356]"
2,1.0,2,14,16.31361653,0.02621483,0.2851748,True,"[1.2288589203938145, 1.3505445171913624, 1.5359921031829524, -0.22047703311068692]"
2,1.0,2,15,14.9804297,0.04163739,0.28751169,True,"[2.8554527369618734, 2.9209874323591025, 0.031418385940310496, 3.7913007226270903]"
2,1.0,2,16,1.44377442,0.00027954,0.91058476,True,"[1.5666199202443418, 2.2602552064966757, 3.004864218268739, 4.11720415387483]"
2,1.0,2,17,9.79032812,0.07000999,0.47471058,True,"[2.812342945905897, 2.955542378887323, 0.025241793624132494, 0.5148720836486448]"
2,1.0,2,18,19.97606879,0.00672275,0.27661047,True,"[2.497799156725804, 2.1207674544383037, 1.1537299480134284, -0.8140771512051499]"
2,1.0,2,19,16.46079175,0.05221034,0.29706567,True,"[1.2810761210776607, 1.8230358817344026, 2.2578705527225735, 1.9783592625449344]"
2,1.0,2,20,11.70899062,0.06313254,0.40463767,True,"[2.8349100936592806, -0.12072879901815495, 0.4723194492886666, 4.083327251209515]"
2,1.0,2,21,15.09710808,0.05009988,0.29018574,True,"[1.8951496587429346, 2.9822405880746747, 1.3227573100261256, 1.3785851868319903]"
2,1.0,2,22,14.04524586,0.0487523,0.35007172,True,"[1.2799373210130904, 0.28264639124223057, 1.1288277501432307, 2.9054380013474472]"
2,1.0,2,23,16.19430958,0.04143927,0.25461883,True,"[3.3619636479756188, 1.4553104864548245, 1.3046437327594156, 0.9995750430078687]"
2,1.0,2,24,8.30933418,0.00584185,0.54478697,True,"[1.5703778322452235, 0.9104504211834286, 4.116844438617446, -0.11053688555083895]"
2,1.0,2,25,13.62307136,0.05008345,0.30664092,True,"[1.8728220309341033, 3.317046991037187, 0.8642157842239507, 1.2597828162594757]"
2,1.0,2,26,17.39758385,0.03113418,0.28133025,True,"[2.706778333403244, 1.3698152074120429, 1.587899663776918, 2.0067560005387324]"
2,1.0,2,27,11.40246543,0.05968079,0.41885021,True,"[2.9107070324630766, 3.363135814293513, 0.029425506161107163, 1.6716727095819568]"
